question,option_1,option_2,option_3,option_4,correctAnswer,explanation,file name,type,rand,ID
"\[ \text{If } x + y + 2= 21 = 6x + 4y + 31, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005382645,88114
"\[ \text{If } x + y + 1= 6 = 6x + 7y + 10, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005384006,35646
"\[ \text{If } p + q = 17 \text{ and } 4p + 3q = 31, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005384324,137494
"\[ \text{If } x + y + 1= 3 = 2x -6y + 23, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005390432,61361
"\[ \text{If } x + y + 1= 15 = 6x + 5y + 24, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005391148,55911
"\[ \text{If } p + 2q = 20 \text{ and } 3p + 8q = 8, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005399758,159843
"\[ \text{If } p + q = 16 \text{ and } 6p + 7q = 35, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005402596,116313
"\[ \text{If } x + y + 2= 30 = 2x + y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005410184,97978
"\[ \text{If } x + y + 1= 32 = 6x + 5y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005414774,15960
"\[ \text{If } x + y + 1= 22 = 5x + y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.0054236,65161
"\[ \text{If } p + 2q = 22 \text{ and } 3p + 5q = 11, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005437356,146141
"\[ \text{If } x + y + 2= 18 = 5x + 4y + 38, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005438417,49113
"\[ \text{If } p + 2q = 19 \text{ and } 2p + 8q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005448853,139591
"\[ \text{If } p + q = 1 \text{ and } 2p -10q = 38, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005450096,138240
"\[ \text{If } p + q = 10 \text{ and } 4p + 5q = 35, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005454962,132872
"\[ \text{If } p + 2q = 37 \text{ and } p + 4q = 21, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005459645,113269
"\[ \text{If } p + 2q = 25 \text{ and } 7p + 1q = 10, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00546737,164183
"\[ \text{If } x + y + 1= 15 = 6x + 4y + 13, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005474049,66841
"\[ \text{If } p + 2q = 11 \text{ and } p + 5q = 32, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005478396,137706
"\[ \text{If } x + y + 2= 24 = 4x + 8y + 8, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005481885,24559
"\[ \text{If } p + q = 21 \text{ and } 4p + 6q = 36, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005489234,106327
"\[ \text{If } x + y + 2= 28 = 2x + 3y + 32, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005491567,40752
"\[ \text{If } x + y + 2= 19 = x + 3y + 4, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005515085,4397
"\[ \text{If } p + q = 21 \text{ and } 2p + q = 31, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005532774,178675
"\[ \text{If } p + 2q = 35 \text{ and } 6p + 1q = 8, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005538269,190992
"\[ \text{If } p + q = 24 \text{ and } p + 1q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005541133,193180
"\[ \text{If } x + y + 1= 33 = 5x -7y + 29, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00554196,58906
"\[ \text{If } p + 2q = 35 \text{ and } 5p + 9q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00554285,142813
"\[ \text{If } p + q = 16 \text{ and } 7p + 4q = 4, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005546609,198196
"\[ \text{If } p + q = 30 \text{ and } 6p + 5q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00555624,140632
"\[ \text{If } p + q = 18 \text{ and } 4p -4q = 24, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005560073,174476
"\[ \text{If } x + y + 1= 32 = x -3y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005564245,51207
"\[ \text{If } p + 2q = 2 \text{ and } 6p + q = 1, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005564743,160252
"\[ \text{If } p + q = 30 \text{ and } 4p + q = 15, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005567969,116385
"\[ \text{If } p + 2q = 35 \text{ and } 5p + 1q = 1, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005571699,102439
"\[ \text{If } p + q = 18 \text{ and } 7p + 6q = 3, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005572284,168711
"\[ \text{If } x + y + 1= 21 = 6x + 5y + 35, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005575767,71996
"\[ \text{If } p + 2q = 14 \text{ and } 2p -q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005578173,170920
"\[ \text{If } p + q = 32 \text{ and } 7p + 6q = 1, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005580996,140762
"\[ \text{If } x + y + 2= 15 = x + 2y + 6, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005597074,46475
"\[ \text{If } x + y + 1= 19 = x + 9y + 17, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005600908,16773
"\[ \text{If } x + y + 1= 21 = 2x + 6y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005611711,9257
"\[ \text{If } p + 2q = 11 \text{ and } 2p -4q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00561194,170297
"\[ \text{If } x + y + 2= 16 = 4x + 6y + 16, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005618111,12015
"\[ \text{If } p + 2q = 29 \text{ and } p + q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005625283,199480
"\[ \text{If } x + y + 1= 24 = 7x + 8y + 5, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005627476,3843
"\[ \text{If } p + 2q = 1 \text{ and } 7p -2q = 7, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005627999,197394
"\[ \text{If } x + y + 2= 14 = x + 9y + 18, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005630633,62243
"\[ \text{If } x + y + 1= 10 = x -3y + 13, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005633622,3684
"\[ \text{If } x + y + 2= 32 = 3x -4y + 26, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005647966,6844
"\[ \text{If } x + y + 2= 38 = 4x + 3y + 23, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005653686,77310
"\[ \text{If } x + y + 1= 11 = 4x + 6y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005655416,72631
"\[ \text{If } p + q = 24 \text{ and } 2p + q = 14, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005666514,129415
"\[ \text{If } p + 2q = 17 \text{ and } 6p -5q = 34, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005678814,103770
"\[ \text{If } p + q = 4 \text{ and } 2p + 3q = 22, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00568031,138003
"\[ \text{If } p + q = 23 \text{ and } 7p -8q = 26, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005683357,143653
"\[ \text{If } x + y + 1= 9 = 3x + 2y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005684864,37549
"\[ \text{If } x + y + 1= 18 = 2x -4y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005689031,33541
"\[ \text{If } x + y + 1= 30 = 4x + 5y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005689599,29042
"\[ \text{If } x + y + 1= 35 = 5x + 4y + 23, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005695668,46926
"\[ \text{If } p + 2q = 25 \text{ and } 5p + 1q = 5, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005703867,166555
"\[ \text{If } p + q = 6 \text{ and } 3p + q = 30, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005706187,157968
"\[ \text{If } p + q = 30 \text{ and } 7p + 9q = 28, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005709013,182368
"\[ \text{If } p + q = 37 \text{ and } 5p + 6q = 17, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005709466,155183
"\[ \text{If } x + y + 1= 6 = 5x + 2y + 14, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005710822,35247
"\[ \text{If } x + y + 1= 22 = 5x + 4y + 29, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005712855,58495
"\[ \text{If } x + y + 2= 5 = 5x + 6y + 17, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005716429,79982
"\[ \text{If } p + 2q = 1 \text{ and } 3p -9q = 33, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00571746,131068
"\[ \text{If } x + y + 2= 14 = 5x + 4y + 14, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005718396,22716
"\[ \text{If } x + y + 1= 16 = 4x + 3y + 16, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005723358,64950
"\[ \text{If } x + y + 2= 26 = 3x + 2y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005728018,32148
"\[ \text{If } p + q = 13 \text{ and } 4p + 3q = 35, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005728968,144496
"\[ \text{If } p + q = 13 \text{ and } 5p + 1q = 23, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005739488,101272
"\[ \text{If } x + y + 1= 8 = 5x + 7y + 37, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005744956,89591
"\[ \text{If } x + y + 1= 12 = x + 10y + 19, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005745081,34506
"\[ \text{If } x + y + 1= 2 = 2x -2y + 16, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005749644,90926
"\[ \text{If } x + y + 1= 4 = 3x + 2y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005753679,97535
"\[ \text{If } p + q = 1 \text{ and } 3p + 4q = 25, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005759547,178183
"\[ \text{If } x + y + 1= 22 = 7x -2y + 28, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005764267,3451
"\[ \text{If } p + q = 3 \text{ and } 3p + 2q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005765627,116233
"\[ \text{If } x + y + 1= 28 = 3x + 8y + 12, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005769322,32812
"\[ \text{If } x + y + 2= 19 = 4x -10y + 35, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005771075,80334
"\[ \text{If } p + q = 20 \text{ and } 7p + 8q = 9, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005774112,133622
"\[ \text{If } p + q = 6 \text{ and } 7p + q = 18, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005776864,124233
"\[ \text{If } p + 2q = 35 \text{ and } 6p + 3q = 21, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005782059,142975
"\[ \text{If } x + y + 2= 26 = 3x -2y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005783597,87557
"\[ \text{If } p + 2q = 4 \text{ and } 3p + 7q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005784991,147384
"\[ \text{If } x + y + 2= 11 = 3x -3y + 26, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00579001,46178
"\[ \text{If } p + q = 14 \text{ and } 2p + 6q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005797327,126161
"\[ \text{If } x + y + 1= 38 = 5x + 4y + 7, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005804384,36415
"\[ \text{If } x + y + 1= 19 = 5x + 9y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00580729,14908
"\[ \text{If } x + y + 1= 2 = x + 10y + 10, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005812552,3768
"\[ \text{If } p + 2q = 26 \text{ and } 3p + 2q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005816742,143835
"\[ \text{If } p + 2q = 25 \text{ and } p + 7q = 25, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005817305,158795
"\[ \text{If } x + y + 2= 32 = 5x + 6y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005819409,26060
"\[ \text{If } p + q = 34 \text{ and } 6p + 7q = 26, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005822999,175647
"\[ \text{If } x + y + 1= 35 = 3x + 5y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005827265,51313
"\[ \text{If } x + y + 2= 31 = x -y + 30, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005829471,6602
"\[ \text{If } x + y + 2= 37 = 6x + 5y + 8, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005837605,57387
"\[ \text{If } x + y + 2= 29 = x -7y + 26, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005842363,3046
"\[ \text{If } x + y + 1= 33 = 2x -2y + 9, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005845094,69736
"\[ \text{If } p + q = 33 \text{ and } 3p + q = 31, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005847328,100412
"\[ \text{If } p + 2q = 11 \text{ and } 2p + 10q = 16, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005848802,103691
"\[ \text{If } x + y + 1= 28 = 2x -3y + 4, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005849382,35554
"\[ \text{If } p + 2q = 35 \text{ and } 2p + 5q = 10, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005855547,124672
"\[ \text{If } x + y + 2= 16 = 4x -y + 20, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005858436,57748
"\[ \text{If } x + y + 2= 32 = 6x + 2y + 20, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00586418,54528
"\[ \text{If } p + 2q = 19 \text{ and } 4p + 9q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005865243,194997
"\[ \text{If } p + 2q = 6 \text{ and } 2p -4q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005876317,149058
"\[ \text{If } p + q = 4 \text{ and } 2p + 3q = 9, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005876887,175369
"\[ \text{If } p + q = 1 \text{ and } 5p -10q = 20, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005878222,125892
"\[ \text{If } p + 2q = 12 \text{ and } 3p -3q = 27, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005878792,152031
"\[ \text{If } p + 2q = 27 \text{ and } 2p + 3q = 15, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005902123,137104
"\[ \text{If } x + y + 1= 34 = x + 2y + 15, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005912861,45312
"\[ \text{If } p + 2q = 16 \text{ and } 2p + 5q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005917835,156025
"\[ \text{If } x + y + 1= 30 = x -6y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005918256,50538
"\[ \text{If } x + y + 2= 18 = 2x + y + 25, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005919971,15648
"\[ \text{If } p + q = 27 \text{ and } 5p + 7q = 13, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005932639,129308
"\[ \text{If } x + y + 1= 35 = x + 3y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00593924,90139
"\[ \text{If } x + y + 1= 3 = 2x + 7y + 19, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.005953982,65157
"\[ \text{If } p + q = 13 \text{ and } 2p -3q = 26, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005966777,116008
"\[ \text{If } p + q = 2 \text{ and } 4p + 8q = 16, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005984162,154556
"\[ \text{If } x + y + 2= 32 = 4x -2y + 32, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00598795,28808
"\[ \text{If } p + q = 19 \text{ and } 7p + 8q = 6, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005990814,162971
"\[ \text{If } p + 2q = 28 \text{ and } 7p + 10q = 4, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.005993363,165578
"\[ \text{If } x + y + 1= 4 = 4x + 3y + 8, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006012488,82667
"\[ \text{If } x + y + 1= 8 = 3x -6y + 14, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006014072,57277
"\[ \text{If } x + y + 1= 19 = 5x + 3y + 37, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006023006,18451
"\[ \text{If } x + y + 1= 8 = 3x -4y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006024332,97188
"\[ \text{If } p + q = 14 \text{ and } 2p + 6q = 12, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006027109,129724
"\[ \text{If } x + y + 2= 4 = 4x + 5y + 31, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006028857,3259
"\[ \text{If } p + 2q = 33 \text{ and } 4p + 10q = 18, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006048323,119140
"\[ \text{If } p + 2q = 16 \text{ and } 3p + 9q = 6, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006065049,104744
"\[ \text{If } p + 2q = 23 \text{ and } 5p + 1q = 27, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006070389,182224
"\[ \text{If } p + 2q = 20 \text{ and } 2p + 6q = 28, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006081726,152855
"\[ \text{If } p + 2q = 26 \text{ and } 6p + 10q = 2, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006083306,137973
"\[ \text{If } p + 2q = 21 \text{ and } 3p + 9q = 3, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006087771,165125
"\[ \text{If } x + y + 1= 33 = 6x + 3y + 12, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006103715,64132
"\[ \text{If } x + y + 2= 4 = 6x + y + 22, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00610549,52465
"\[ \text{If } x + y + 2= 36 = x -7y + 34, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006107846,99966
"\[ \text{If } x + y + 2= 30 = x -6y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006110661,69537
"\[ \text{If } p + 2q = 9 \text{ and } 3p + 9q = 15, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006115497,172293
"\[ \text{If } x + y + 2= 30 = x -y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006118423,83023
"\[ \text{If } x + y + 1= 24 = 6x + 7y + 27, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00612516,97771
"\[ \text{If } x + y + 2= 35 = 3x + y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006136254,12246
"\[ \text{If } x + y + 2= 26 = 4x + 2y + 36, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006137988,33620
"\[ \text{If } x + y + 1= 23 = 2x + 4y + 7, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006140475,20590
"\[ \text{If } x + y + 1= 2 = 6x -10y + 28, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006143201,82222
"\[ \text{If } x + y + 1= 17 = 3x + 6y + 23, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006148428,41374
"\[ \text{If } x + y + 1= 15 = 7x + 10y + 7, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006148681,28139
"\[ \text{If } x + y + 1= 30 = 6x + 5y + 6, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006164888,66798
"\[ \text{If } x + y + 1= 13 = 7x + 9y + 5, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00616921,69082
"\[ \text{If } p + 2q = 31 \text{ and } 2p -4q = 30, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006172022,191203
"\[ \text{If } x + y + 1= 24 = x -y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006187019,42444
"\[ \text{If } x + y + 2= 29 = 4x + 8y + 1, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006205432,83468
"\[ \text{If } x + y + 1= 23 = 3x + 2y + 2, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.00620687,92526
"\[ \text{If } x + y + 1= 23 = 2x -2y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006217187,78877
"\[ \text{If } x + y + 1= 6 = 4x + 6y + 8, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006221411,13711
"\[ \text{If } p + q = 25 \text{ and } 5p + 1q = 17, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00623076,164694
"\[ \text{If } p + 2q = 30 \text{ and } 3p + 3q = 9, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006248245,101485
"\[ \text{If } p + q = 11 \text{ and } 6p + 9q = 30, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006251885,190470
"\[ \text{If } x + y + 1= 13 = 4x -5y + 28, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006256975,76807
"\[ \text{If } p + q = 1 \text{ and } 5p + 6q = 9, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006267628,129265
"\[ \text{If } p + q = 26 \text{ and } p -10q = 26, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006271367,124855
"\[ \text{If } x + y + 1= 31 = 3x -5y + 21, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006272787,40767
"\[ \text{If } p + q = 32 \text{ and } 2p -8q = 4, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006272937,161292
"\[ \text{If } x + y + 1= 32 = 5x + 6y + 10, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006278372,1003
"\[ \text{If } p + 2q = 11 \text{ and } 2p + 2q = 18, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006286112,193956
"\[ \text{If } x + y + 1= 32 = x -7y + 33, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006286195,42860
"\[ \text{If } p + q = 7 \text{ and } 6p + 5q = 18, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006289182,131898
"\[ \text{If } p + q = 18 \text{ and } 2p -4q = 12, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00629316,131641
"\[ \text{If } p + 2q = 28 \text{ and } 3p + 7q = 38, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006295482,133863
"\[ \text{If } x + y + 1= 6 = 5x -y + 11, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006301929,62803
"\[ \text{If } p + 2q = 31 \text{ and } 2p + 3q = 6, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.00630195,169087
"\[ \text{If } x + y + 1= 37 = 2x + 3y + 30, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006323539,9287
"\[ \text{If } x + y + 2= 23 = 3x -5y + 32, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006323757,96554
"\[ \text{If } x + y + 1= 21 = 3x + 9y + 27, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006328299,69441
"\[ \text{If } x + y + 2= 30 = x + 2y + 27, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006331022,40759
"\[ \text{If } x + y + 2= 8 = x + 3y + 28, \text{ then } y = \]",,,,,1,一條式,2019_q3.jpg,一條式,0.006336622,24051
"\[ \text{If } p + 2q = 15 \text{ and } 5p + 9q = 21, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006337637,157415
"\[ \text{If } p + q = 1 \text{ and } 2p + q = 3, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006341188,176104
"\[ \text{If } p + q = 9 \text{ and } 7p -q = 23, \text{ then } p = \]",,,,,1,兩條式,2015_q3.jpg,兩條式,0.006342006,183831
